name,glon,glat,ra,dec,nband,flux1,flux2,flux3,flux4,flux5,flux6,flux7,flux_err1,flux_err2,flux_err3,flux_err4,flux_err5,flux_err6,flux_err7,ercsc_name,note
PLCKERC G267.15+18.73,267.158813,18.738087,151.833420,-32.501904,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G267.16-05.49,267.162781,-5.492305,128.804825,-49.680244,2,null,null,null,null,null,1440.851,5062.539,null,null,null,null,null,181.966,782.413,null,0
PLCKERC G267.17-07.19,267.170410,-7.195402,126.650871,-50.679436,1,null,null,null,null,null,914.503,null,null,null,null,null,null,86.145,null,null,0
PLCKERC G267.22+75.76,267.224915,75.761215,184.299545,15.320745,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G267.25-26.73,267.250702,-26.731403,95.257637,-58.294300,1,null,null,null,null,null,216.790,null,null,null,null,null,null,36.678,null,null,0
PLCKERC G267.37-07.51,267.378082,-7.513148,126.423111,-51.029739,4,null,null,null,null,null,2354.502,9338.424,null,null,null,null,null,284.514,965.867,null,0
PLCKERC G267.38-72.59,267.387299,-72.591309,26.116837,-40.673885,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G267.40+51.97,267.402313,51.972904,171.798935,-4.990900,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G267.40-03.89,267.409058,-3.892612,130.984024,-48.905895,1,null,null,null,null,null,1830.407,null,null,null,null,null,null,358.495,null,PLCKERC857 G041.62+48.80,0
PLCKERC G267.49-04.37,267.498474,-4.376182,130.485291,-49.273491,1,null,null,null,null,null,1787.973,null,null,null,null,null,null,205.098,null,null,0
PLCKERC G267.54-07.24,267.545410,-7.249042,126.918442,-51.015213,1,null,null,null,null,null,1785.633,null,null,null,null,null,null,317.176,null,null,0
PLCKERC G267.54+65.73,267.546967,65.733559,178.993881,6.747374,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G267.58-12.87,267.580627,-12.878957,119.089020,-54.024277,1,null,null,null,null,null,413.062,null,null,null,null,null,null,61.716,null,null,0
PLCKERC G267.59-00.58,267.595673,-0.589119,134.960495,-46.943195,2,null,null,null,null,null,4270.882,15496.604,null,null,null,null,null,482.974,1657.712,null,0
PLCKERC G267.59-06.42,267.598206,-6.424118,128.030090,-50.579803,2,null,null,null,null,null,1005.052,4169.615,null,null,null,null,null,85.400,321.936,null,0
PLCKERC G267.60-06.00,267.600189,-6.003904,128.565521,-50.334076,4,null,null,null,null,null,1743.578,5374.867,null,null,null,null,null,125.200,470.810,null,0
PLCKERC G267.60+07.99,267.609283,7.991195,143.540588,-40.973282,1,null,null,null,null,null,null,954.290,null,null,null,null,null,null,174.654,null,0
PLCKERC G267.61+53.06,267.612854,53.069843,172.478363,-4.118560,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,PLCKERC857 G041.62+48.12,0
PLCKERC G267.63-00.09,267.632812,-0.090799,135.543274,-46.642349,1,null,null,null,null,null,4029.752,null,null,null,null,null,null,521.995,null,null,0
PLCKERC G267.65-12.90,267.657471,-12.906380,119.109497,-54.103146,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G267.66+08.69,267.662476,8.691715,144.218979,-40.494473,2,null,null,null,null,null,null,1297.741,null,null,null,null,null,null,184.765,null,0
PLCKERC G267.66-07.37,267.665192,-7.378742,126.857597,-51.186909,5,null,null,null,null,903.122,2226.094,9444.225,null,null,null,null,79.146,290.035,907.101,null,0
PLCKERC G267.67-01.23,267.676025,-1.238951,134.314270,-47.428848,4,null,null,null,null,null,6722.395,26591.012,null,null,null,null,null,1281.556,4981.772,null,0
PLCKERC G267.73-03.94,267.733307,-3.946951,131.224091,-49.193714,1,null,null,null,null,null,2206.773,null,null,null,null,null,null,297.753,null,null,0
PLCKERC G267.77-75.32,267.777374,-75.323036,23.635700,-38.716717,3,805.171,null,null,496.834,411.552,null,null,72.012,null,null,85.348,39.477,null,null,null,0
PLCKERC G267.77+49.13,267.779083,49.138695,170.528030,-7.539290,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G267.79+52.54,267.796021,52.545464,172.302795,-4.625111,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,PLCKERC857 G041.62+49.13,0
PLCKERC G267.81+15.79,267.813538,15.799853,150.223801,-35.192196,1,null,null,null,null,null,null,615.822,null,null,null,null,null,null,115.007,null,0
PLCKERC G267.84-25.58,267.840240,-25.588375,97.583481,-58.620270,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G267.84-05.48,267.840607,-5.489328,129.435165,-50.219471,1,null,null,null,null,null,null,4153.739,null,null,null,null,null,null,804.435,null,0
PLCKERC G267.86+00.01,267.862701,0.018251,135.884705,-46.741802,2,null,null,null,null,null,4226.280,16037.462,null,null,null,null,null,524.118,2299.190,null,0
PLCKERC G267.88-10.03,267.887268,-10.038208,123.454422,-52.841118,1,null,null,null,null,null,553.188,null,null,null,null,null,null,92.525,null,null,0
PLCKERC G267.88+01.79,267.888031,1.790711,137.798004,-45.564552,4,null,null,null,null,null,5971.896,19200.445,null,null,null,null,null,393.250,1416.036,null,0
PLCKERC G267.90-05.48,267.901489,-5.485200,129.497253,-50.265446,1,null,null,null,null,null,1669.083,null,null,null,null,null,null,181.408,null,null,0
PLCKERC G267.91+51.57,267.910522,51.570412,171.860809,-5.497952,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,PLCKERC545 G041.64-46.65,0
PLCKERC G267.92+23.52,267.927002,23.523321,155.846863,-29.105387,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,PLCKERC857 G041.65-46.65,0
PLCKERC G267.92+03.62,267.927521,3.626057,139.708282,-44.322678,2,null,null,null,null,null,1455.661,5172.596,null,null,null,null,null,155.492,621.093,null,0
PLCKERC G267.93-16.99,267.931396,-16.999199,112.888184,-56.149044,3,null,null,null,null,null,null,959.086,null,null,null,null,null,null,78.396,null,0
PLCKERC G267.93-01.05,267.936829,-1.052515,134.774979,-47.504639,9,232176.875,204150.672,152587.562,142412.578,129538.383,157353.828,396348.594,1339.059,1509.722,2443.055,1390.656,1783.201,4071.033,13121.822,null,0
PLCKERC G267.96-09.90,267.960083,-9.906395,123.702286,-52.831280,1,null,null,null,null,null,519.838,null,null,null,null,null,null,93.683,null,null,0
PLCKERC G267.96-07.78,267.963959,-7.789275,126.588089,-51.664398,4,null,null,null,null,null,1681.752,4534.709,null,null,null,null,null,186.538,571.330,null,0
PLCKERC G267.97-47.72,267.977295,-47.723244,56.292522,-55.902752,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G267.97-17.29,267.978912,-17.299322,112.425056,-56.309860,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G267.98-52.52,267.984039,-52.527397,48.900566,-53.678246,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,PLCKERC545 G041.66-28.21,0
PLCKERC G267.98-22.47,267.984253,-22.472477,103.421028,-58.038132,3,null,null,null,null,null,null,511.044,null,null,null,null,null,null,76.778,PLCKERC857 G041.66-28.20,0
PLCKERC G268.07-07.01,268.070374,-7.018209,127.698540,-51.307266,2,null,null,null,null,null,862.991,3133.809,null,null,null,null,null,120.396,332.178,null,0
PLCKERC G268.07-00.78,268.072906,-0.780712,135.210312,-47.428589,3,null,null,null,null,null,null,24802.486,null,null,null,null,null,null,2896.795,null,0
PLCKERC G268.09-09.54,268.097046,-9.544827,124.326172,-52.749966,2,null,null,null,null,null,987.863,3579.645,null,null,null,null,null,193.985,626.931,null,0
PLCKERC G268.14-51.63,268.149933,-51.639511,50.117649,-54.212708,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G268.15+07.98,268.155029,7.988575,144.065308,-41.342083,1,null,null,null,null,null,null,987.278,null,null,null,null,null,null,109.637,null,0
PLCKERC G268.18-09.75,268.182068,-9.757305,124.105537,-52.935471,4,null,null,null,null,null,1326.724,4108.612,null,null,null,null,null,71.609,209.473,null,0
PLCKERC G268.18-08.88,268.184723,-8.883724,125.314621,-52.459774,4,null,null,null,null,null,1854.227,5545.309,null,null,null,null,null,85.496,287.838,null,0
PLCKERC G268.19-02.70,268.197052,-2.702462,133.141830,-48.770508,3,null,null,null,null,null,4593.693,15117.439,null,null,null,null,null,550.418,2018.084,null,0
PLCKERC G268.20+43.71,268.205353,43.712242,167.930740,-12.334247,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,PLCKERC857 G041.67-59.35,0
PLCKERC G268.20-53.41,268.207489,-53.412071,47.511501,-53.334297,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G268.21+79.31,268.212708,79.318565,186.478928,18.209677,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G268.22-09.46,268.227753,-9.463428,124.555038,-52.813862,4,null,null,null,null,null,943.678,3114.883,null,null,null,null,null,155.048,462.905,null,0
PLCKERC G268.24-03.18,268.244781,-3.182023,132.624649,-49.112350,6,null,null,null,1607.004,1618.117,7973.916,28172.900,null,null,null,100.477,132.667,553.343,2136.516,null,0
PLCKERC G268.25+51.55,268.251617,51.555897,172.036484,-5.618774,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G268.25-16.21,268.254517,-16.217369,114.395584,-56.111416,3,null,null,null,null,null,null,744.294,null,null,null,null,null,null,104.356,null,0
PLCKERC G268.26+43.68,268.267944,43.686577,167.956711,-12.379658,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G171.84-15.66,171.841995,-15.665513,66.775047,26.109318,5,null,null,null,null,1412.136,4771.596,18879.697,null,null,null,null,151.199,420.880,1868.623,null,0
PLCKERC G171.84-05.22,171.844055,-5.225132,76.038528,32.748833,5,null,null,null,null,667.444,2944.776,12840.810,null,null,null,null,92.479,287.977,1091.301,PLCKERC857 G026.27-30.20,0
PLCKERC G171.84+31.13,171.844940,31.133232,120.377480,47.426983,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G171.85+09.70,171.852921,9.706946,91.796341,40.792419,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G171.86-00.09,171.865799,-0.092107,81.097450,35.727127,2,null,null,null,null,null,1230.510,null,null,null,null,null,null,179.474,null,null,0
PLCKERC G171.87-20.12,171.874374,-20.127728,63.175179,23.075783,1,null,null,null,null,null,null,1462.691,null,null,null,null,null,null,263.416,null,0
PLCKERC G171.90-71.26,171.903244,-71.265892,27.328310,-14.133805,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G171.93-00.80,171.936142,-0.804802,80.424438,35.265984,4,null,null,null,null,null,2008.281,7571.293,null,null,null,null,null,99.226,457.802,PLCKERC217 G026.27+01.44,0
PLCKERC G171.94+20.14,171.941040,20.141562,104.932671,44.836853,3,null,null,null,null,null,null,797.533,null,null,null,null,null,null,104.982,PLCKERC353 G026.27+01.44,0
PLCKERC G171.97-09.39,171.970871,-9.390077,72.287659,30.080364,2,null,null,null,null,null,null,2905.131,null,null,null,null,null,null,441.586,null,0
PLCKERC G171.97-11.54,171.979980,-11.546041,70.385117,28.701700,4,null,null,null,null,null,959.572,3862.052,null,null,null,null,null,150.651,569.780,null,0
PLCKERC G171.98-02.12,171.981689,-2.129001,79.134407,34.468903,1,7114.934,null,null,null,null,null,null,199.400,null,null,null,null,null,null,null,0
PLCKERC G171.98+33.33,171.989029,33.339985,123.643425,47.548004,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G171.99+09.34,171.999619,9.344820,91.462616,40.495865,2,764.214,null,null,576.422,null,null,null,114.362,null,null,93.015,null,null,null,null,0
PLCKERC G172.03+70.66,172.030731,70.666298,174.198608,38.549595,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G172.09-51.93,172.097031,-51.931992,40.667793,-0.009189,4,null,null,null,null,null,720.170,2481.319,null,null,null,null,null,65.468,123.988,null,0
PLCKERC G172.10-18.16,172.100739,-18.169653,64.902931,24.248671,3,null,null,null,null,null,983.231,3119.928,null,null,null,null,null,105.523,305.691,null,0
PLCKERC G172.10-15.18,172.101181,-15.186378,67.359360,26.239729,5,null,null,null,null,703.242,2867.652,11540.837,null,null,null,null,94.269,208.471,924.259,null,0
PLCKERC G172.10-09.91,172.108719,-9.916198,71.915894,29.642956,1,null,null,null,null,null,null,3535.281,null,null,null,null,null,null,635.758,null,0
PLCKERC G172.12-16.93,172.124710,-16.930967,65.929916,25.063374,6,null,null,null,1519.379,2226.829,5701.399,26286.127,null,null,null,96.382,168.617,684.275,3004.439,PLCKERC857 G026.28+55.61,0
PLCKERC G172.13+19.65,172.138535,19.657509,104.373360,44.504318,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G172.14+23.42,172.146606,23.427769,109.472702,45.621342,3,953.960,null,981.992,null,380.838,null,null,75.643,null,141.142,null,58.919,null,null,null,0
PLCKERC G172.15-39.86,172.155701,-39.869244,48.889496,8.848207,4,null,null,null,null,null,655.971,2336.767,null,null,null,null,null,84.674,224.161,null,0
PLCKERC G172.16-16.01,172.160934,-16.016382,66.710213,25.646875,4,null,null,null,null,null,2258.244,10203.017,null,null,null,null,null,161.995,574.078,null,0
PLCKERC G172.17-10.56,172.177994,-10.563293,71.390884,29.180120,4,null,null,null,null,null,916.734,4010.429,null,null,null,null,null,58.432,221.435,null,0
PLCKERC G172.19+07.53,172.194244,7.530872,89.502022,39.461155,1,null,null,null,null,null,null,2317.971,null,null,null,null,null,null,393.262,PLCKERC217 G026.30+07.05,0
PLCKERC G172.19-48.80,172.199966,-48.801601,42.826916,2.258904,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,PLCKERC353 G026.30+07.05,0
PLCKERC G172.20-07.80,172.207413,-7.804254,73.894852,30.887403,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G172.21-65.31,172.211121,-65.314072,31.601646,-9.893991,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G172.21-60.84,172.212051,-60.846146,34.680115,-6.625392,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G172.24+30.59,172.240143,30.598280,119.665176,47.018044,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G172.26+00.03,172.266953,0.038290,81.507011,35.468250,1,null,null,null,null,null,null,5312.410,null,null,null,null,null,null,1020.975,null,0
PLCKERC G172.28-08.15,172.280914,-8.157480,73.624550,30.611536,2,null,null,null,null,912.796,null,9325.519,null,null,null,null,142.285,null,1848.020,null,0
PLCKERC G172.28+26.89,172.287689,26.896235,114.363853,46.325199,4,null,null,null,null,null,476.482,1305.556,null,null,null,null,null,70.256,153.408,null,0
PLCKERC G172.30+25.79,172.300812,25.792000,112.810829,46.072170,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,PLCKERC217 G026.38+01.41,0
PLCKERC G172.30-11.13,172.305603,-11.135324,70.977905,28.719322,1,null,null,null,null,null,null,2937.000,null,null,null,null,null,null,464.553,null,0
PLCKERC G172.30-13.85,172.308105,-13.852117,68.632095,26.964563,3,null,null,null,null,null,1911.537,7784.142,null,null,null,null,null,187.717,711.644,null,0
PLCKERC G172.31-09.90,172.319809,-9.908118,72.074028,29.486792,2,null,null,null,null,null,null,3992.747,null,null,null,null,null,null,713.934,PLCKERC857 G026.38+01.41,0
PLCKERC G172.33-18.25,172.330444,-18.253256,64.996246,24.031067,5,null,null,null,null,505.414,1887.274,7314.040,null,null,null,null,48.081,162.356,550.420,null,0
PLCKERC G172.36-85.00,172.364792,-85.006737,17.004160,-23.820705,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G172.39+20.22,172.391846,20.220459,105.227951,44.461174,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G172.40-08.05,172.409134,-8.053625,73.810600,30.576189,4,null,null,null,null,null,2545.170,11058.248,null,null,null,null,null,317.612,1327.068,null,0
PLCKERC G199.92+10.64,199.924240,10.647282,106.657600,16.327045,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G199.93+01.23,199.934753,1.239226,97.973145,12.120917,3,null,null,null,null,680.086,null,null,null,null,null,null,65.173,null,null,null,0
PLCKERC G199.97-13.12,199.972000,-13.128615,85.222084,5.210148,2,null,null,null,null,null,670.956,2423.381,null,null,null,null,null,89.329,330.098,PLCKERC217 G030.27-07.58,0
PLCKERC G199.97+17.00,199.979095,17.008547,112.756439,18.913841,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,PLCKERC353 G030.27-07.57,0
PLCKERC G199.99+11.55,199.997284,11.555019,107.545715,16.649399,1,null,null,null,null,null,null,1082.961,null,null,null,null,null,null,183.563,null,0
PLCKERC G200.00-58.69,200.006821,-58.692375,44.768257,-16.627274,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G200.00+28.40,200.007172,28.400042,124.119629,23.078012,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G200.01+12.75,200.016800,12.758288,108.694199,17.139933,4,null,null,null,null,null,606.896,2244.792,null,null,null,null,null,90.791,310.679,null,0
PLCKERC G200.01+17.59,200.018143,17.591663,113.337982,19.111612,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G200.02+31.87,200.021286,31.879572,127.720680,24.184582,6,1245.448,1491.772,1028.612,1016.249,832.951,644.097,null,68.448,165.039,151.594,78.193,49.090,62.087,null,null,0
PLCKERC G200.03-01.60,200.037979,-1.602876,95.456398,10.705783,5,null,null,null,null,1186.049,2880.688,10881.478,null,null,null,null,65.258,196.041,736.559,null,0
PLCKERC G200.07+30.24,200.070862,30.240334,126.033661,23.627525,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G200.11-17.36,200.112427,-17.369139,81.590736,3.000406,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G200.11+58.75,200.113220,58.753059,157.332840,29.489622,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,PLCKERC545 G030.37-16.96,0
PLCKERC G200.12+26.34,200.121613,26.349745,122.067329,22.285208,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G200.13-18.77,200.135712,-18.778122,80.376312,2.283426,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G200.17+20.22,200.174515,20.227669,115.975380,20.002834,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G200.18+30.82,200.180954,30.822466,126.669067,23.723621,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G200.19-02.43,200.196198,-2.431093,94.788879,10.176631,2,null,null,null,null,null,720.936,2243.888,null,null,null,null,null,97.793,202.014,null,0
PLCKERC G200.19-02.61,200.197769,-2.610418,94.628983,10.090693,1,null,null,null,null,null,826.641,null,null,null,null,null,null,112.165,null,null,0
PLCKERC G200.24-17.88,200.246429,-17.881344,81.208298,2.636045,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G200.24+23.06,200.248032,23.067026,118.812683,21.005051,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G200.28-43.56,200.283295,-43.567581,58.733372,-9.966036,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G200.29+32.52,200.291580,32.524036,128.469971,24.165464,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,PLCKERC857 G030.39+68.01,0
PLCKERC G200.31+11.55,200.310867,11.556803,107.683533,16.372023,1,null,null,null,null,null,null,1450.795,null,null,null,null,null,null,200.668,null,0
PLCKERC G200.35-10.98,200.353271,-10.986330,87.282562,5.933258,5,null,null,null,null,721.510,3618.805,14637.282,null,null,null,null,111.052,220.368,813.471,null,0
PLCKERC G200.39+26.62,200.392319,26.625851,122.437836,22.153702,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
PLCKERC G200.45+22.39,200.453735,22.398409,118.223198,20.581560,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
